date,revenue_offeredcapacity_reg
2023-04-23 22:00:00,247.3832
2023-04-23 23:00:00,185.1600
2023-04-24 00:00:00,17.5573
2023-04-24 01:00:00,619.5473
2023-04-24 02:00:00,121.0373
2023-04-24 03:00:00,89.7173
2023-04-24 04:00:00,92.2773
2023-04-24 05:00:00,206.9273
2023-04-24 06:00:00,124.2173
2023-04-24 07:00:00,311.7673
2023-04-24 08:00:00,74.5773
2023-04-24 09:00:00,89.2073
2023-04-24 10:00:00,35.3673
2023-04-24 11:00:00,31.5073
2023-04-24 12:00:00,49.0273
2023-04-24 13:00:00,137.5773
2023-04-24 14:00:00,93.4573
2023-04-24 15:00:00,73.2473
2023-04-24 16:00:00,62.9373
2023-04-24 17:00:00,115.5573
2023-04-24 18:00:00,123.3073
2023-04-24 19:00:00,72.0073
2023-04-24 20:00:00,148.9373
2023-04-24 21:00:00,122.2473
2023-04-24 22:00:00,380.7673
2023-04-24 23:00:00,151.6600
2023-04-25 00:00:00,3.2808
2023-04-25 01:00:00,85.7808
2023-04-25 02:00:00,109.7808
2023-04-25 03:00:00,61.4708
2023-04-25 04:00:00,45.2308
2023-04-25 05:00:00,91.7108
2023-04-25 06:00:00,243.1208
2023-04-25 07:00:00,289.4408
2023-04-25 08:00:00,363.7908
2023-04-25 09:00:00,70.7108
2023-04-25 10:00:00,60.7408
2023-04-25 11:00:00,74.3208
2023-04-25 12:00:00,74.9608
2023-04-25 13:00:00,58.4608
2023-04-25 14:00:00,79.7508
2023-04-25 15:00:00,97.1708
2023-04-25 16:00:00,66.6708
2023-04-25 17:00:00,110.1608
2023-04-25 18:00:00,72.0608
2023-04-25 19:00:00,128.5108
2023-04-25 20:00:00,41.4608
2023-04-25 21:00:00,173.4508
2023-04-25 22:00:00,100.8908
2023-04-25 23:00:00,143.1000
2023-04-26 00:00:00,2.3348
2023-04-26 01:00:00,60.6448
2023-04-26 02:00:00,72.4748
2023-04-26 03:00:00,77.4048
2023-04-26 04:00:00,119.6548
2023-04-26 05:00:00,68.4948
2023-04-26 06:00:00,71.1448
2023-04-26 07:00:00,181.3748
2023-04-26 08:00:00,104.6748
2023-04-26 09:00:00,11.0748
2023-04-26 10:00:00,75.5648
2023-04-26 11:00:00,86.6448
2023-04-26 12:00:00,144.6848
2023-04-26 13:00:00,226.2448
2023-04-26 14:00:00,81.5048
2023-04-26 15:00:00,128.2648
2023-04-26 16:00:00,124.6448
2023-04-26 17:00:00,149.2848
2023-04-26 18:00:00,74.6248
2023-04-26 19:00:00,58.7048
2023-04-26 20:00:00,62.3748
2023-04-26 21:00:00,43.7948
2023-04-26 22:00:00,84.3448
2023-04-26 23:00:00,131.5000
2023-04-27 00:00:00,1.5603
2023-04-27 01:00:00,111.1803
2023-04-27 02:00:00,114.8803
2023-04-27 03:00:00,170.1003
2023-04-27 04:00:00,54.9503
2023-04-27 05:00:00,141.1803
2023-04-27 06:00:00,73.2003
2023-04-27 07:00:00,75.9603
2023-04-27 08:00:00,15.2103
2023-04-27 09:00:00,22.9003
2023-04-27 10:00:00,1.5603
2023-04-27 11:00:00,71.3603
2023-04-27 12:00:00,208.6303
2023-04-27 13:00:00,111.9803
2023-04-27 14:00:00,69.7603
2023-04-27 15:00:00,77.4403
2023-04-27 16:00:00,50.2703
2023-04-27 17:00:00,71.6003
2023-04-27 18:00:00,44.8603
2023-04-27 19:00:00,54.0203
2023-04-27 20:00:00,26.9103
2023-04-27 21:00:00,81.4103
2023-04-27 22:00:00,65.5103
2023-04-27 23:00:00,216.5300
2023-04-28 00:00:00,6.7174
2023-04-28 01:00:00,96.3174
2023-04-28 02:00:00,220.9874
2023-04-28 03:00:00,67.3674
2023-04-28 04:00:00,70.3674
2023-04-28 05:00:00,142.3974
2023-04-28 06:00:00,135.8674
2023-04-28 07:00:00,125.4374
2023-04-28 08:00:00,219.2174
2023-04-28 09:00:00,87.3774
2023-04-28 10:00:00,27.5774
2023-04-28 11:00:00,21.0074
2023-04-28 12:00:00,45.6674
2023-04-28 13:00:00,30.1574
2023-04-28 14:00:00,48.6374
2023-04-28 15:00:00,42.5974
2023-04-28 16:00:00,42.0974
2023-04-28 17:00:00,84.1974
2023-04-28 18:00:00,74.9074
2023-04-28 19:00:00,57.9874
2023-04-28 20:00:00,187.0474
2023-04-28 21:00:00,93.3974
2023-04-28 22:00:00,140.0974
2023-04-28 23:00:00,69.9200
2023-04-29 00:00:00,2.9566
2023-04-29 01:00:00,80.7266
2023-04-29 02:00:00,86.8066
2023-04-29 03:00:00,121.7866
2023-04-29 04:00:00,77.9566
2023-04-29 05:00:00,121.9466
2023-04-29 06:00:00,129.7866
2023-04-29 07:00:00,97.2366
2023-04-29 08:00:00,20.4266
2023-04-29 09:00:00,25.9266
2023-04-29 10:00:00,3.8866
2023-04-29 11:00:00,89.2166
2023-04-29 12:00:00,94.5166
2023-04-29 13:00:00,51.5966
2023-04-29 14:00:00,42.2466
2023-04-29 15:00:00,28.7866
2023-04-29 16:00:00,46.4066
2023-04-29 17:00:00,90.1666
2023-04-29 18:00:00,104.5766
2023-04-29 19:00:00,91.2166
2023-04-29 20:00:00,29.0066
2023-04-29 21:00:00,23.4566
2023-04-29 22:00:00,44.4566
2023-04-29 23:00:00,83.7800
2023-04-30 00:00:00,5.0705
2023-04-30 01:00:00,102.5305
2023-04-30 02:00:00,97.8405
2023-04-30 03:00:00,89.3205
2023-04-30 04:00:00,117.4005
2023-04-30 05:00:00,139.9005
2023-04-30 06:00:00,115.6905
2023-04-30 07:00:00,182.0705
2023-04-30 08:00:00,35.9405
2023-04-30 09:00:00,28.7905
2023-04-30 10:00:00,6.0105
2023-04-30 11:00:00,272.2005
2023-04-30 12:00:00,111.0905
2023-04-30 13:00:00,139.4705
2023-04-30 14:00:00,395.7505
2023-04-30 15:00:00,234.0605
2023-04-30 16:00:00,228.4205
2023-04-30 17:00:00,176.2905
2023-04-30 18:00:00,146.5205
2023-04-30 19:00:00,63.3005
2023-04-30 20:00:00,192.5005
2023-04-30 21:00:00,69.8205
2023-04-30 22:00:00,254.2505
2023-04-30 23:00:00,278.4900
2023-05-01 00:00:00,3.9209
2023-05-01 01:00:00,167.7509
2023-05-01 02:00:00,81.7409
2023-05-01 03:00:00,114.2309
2023-05-01 04:00:00,194.3009
2023-05-01 05:00:00,398.7409
2023-05-01 06:00:00,318.3009
2023-05-01 07:00:00,176.3009
2023-05-01 08:00:00,138.6009
2023-05-01 09:00:00,153.0009
2023-05-01 10:00:00,66.7609
2023-05-01 11:00:00,947.4409
2023-05-01 12:00:00,416.4109
2023-05-01 13:00:00,70.7109
2023-05-01 14:00:00,91.8509
2023-05-01 15:00:00,135.7409
2023-05-01 16:00:00,161.4109
2023-05-01 17:00:00,386.6809
2023-05-01 18:00:00,70.9309
2023-05-01 19:00:00,88.9009
2023-05-01 20:00:00,62.3509
2023-05-01 21:00:00,60.6209
2023-05-01 22:00:00,209.8909
2023-05-01 23:00:00,208.2700
2023-05-02 00:00:00,14.2126
2023-05-02 01:00:00,150.3626
2023-05-02 02:00:00,128.9626
2023-05-02 03:00:00,158.8726
2023-05-02 04:00:00,177.8426
2023-05-02 05:00:00,224.7526
2023-05-02 06:00:00,380.4126
2023-05-02 07:00:00,254.5926
2023-05-02 08:00:00,87.1226
2023-05-02 09:00:00,111.2726
2023-05-02 10:00:00,132.3726
2023-05-02 11:00:00,116.9226
2023-05-02 12:00:00,138.8626
2023-05-02 13:00:00,365.0926
2023-05-02 14:00:00,113.7126
2023-05-02 15:00:00,197.3226
2023-05-02 16:00:00,241.1826
2023-05-02 17:00:00,345.8826
2023-05-02 18:00:00,118.8526
2023-05-02 19:00:00,127.5126
2023-05-02 20:00:00,98.5226
2023-05-02 21:00:00,61.4626
2023-05-02 22:00:00,524.5626
2023-05-02 23:00:00,468.9200
2023-05-03 00:00:00,7.8135
2023-05-03 01:00:00,126.1235
2023-05-03 02:00:00,168.0235
2023-05-03 03:00:00,153.9635
