date,revenue_offeredcapacity_reg
2023-04-30 02:00:00,340.2900
2023-04-30 03:00:00,262.4800
2023-04-30 04:00:00,409.5000
2023-04-30 05:00:00,473.8600
2023-04-30 06:00:00,350.9800
2023-04-30 07:00:00,670.8700
2023-04-30 08:00:00,27.6100
2023-04-30 09:00:00,83.2700
2023-04-30 10:00:00,1.7400
2023-04-30 11:00:00,913.1000
2023-04-30 12:00:00,402.6000
2023-04-30 13:00:00,409.3200
2023-04-30 14:00:00,1442.5500
2023-04-30 15:00:00,693.4200
2023-04-30 16:00:00,755.1000
2023-04-30 17:00:00,612.3800
2023-04-30 18:00:00,429.3300
2023-04-30 19:00:00,166.8800
2023-04-30 20:00:00,599.9000
2023-04-30 21:00:00,183.2600
2023-04-30 22:00:00,770.2600
2023-04-30 23:00:00,882.5400
2023-05-01 00:00:00,177.6600
2023-05-01 01:00:00,451.4900
2023-05-01 02:00:00,222.4600
2023-05-01 03:00:00,347.7500
2023-05-01 04:00:00,597.2200
2023-05-01 05:00:00,1301.5400
2023-05-01 06:00:00,930.7400
2023-05-01 07:00:00,523.4700
2023-05-01 08:00:00,414.0500
2023-05-01 09:00:00,460.4200
2023-05-01 10:00:00,179.8400
2023-05-01 11:00:00,2924.5700
2023-05-01 12:00:00,1455.4300
2023-05-01 13:00:00,216.3800
2023-05-01 14:00:00,326.0400
2023-05-01 15:00:00,527.3000
2023-05-01 16:00:00,589.6800
2023-05-01 17:00:00,1568.0900
2023-05-01 18:00:00,157.1100
2023-05-01 19:00:00,313.2500
2023-05-01 20:00:00,315.9800
2023-05-01 21:00:00,112.4800
2023-05-01 22:00:00,845.9200
2023-05-01 23:00:00,764.3000
2023-05-02 00:00:00,1288.5600
2023-05-02 01:00:00,495.2500
2023-05-02 02:00:00,422.1400
2023-05-02 03:00:00,574.8300
2023-05-02 04:00:00,605.1500
2023-05-02 05:00:00,828.2800
2023-05-02 06:00:00,1462.6500
2023-05-02 07:00:00,896.7700
2023-05-02 08:00:00,229.2700
2023-05-02 09:00:00,362.5300
2023-05-02 10:00:00,454.9200
2023-05-02 11:00:00,395.1100
2023-05-02 12:00:00,981.4500
2023-05-02 13:00:00,779.1000
2023-05-02 14:00:00,382.4700
2023-05-02 15:00:00,752.0100
2023-05-02 16:00:00,865.1900
2023-05-02 17:00:00,1322.3000
2023-05-02 18:00:00,409.7200
2023-05-02 19:00:00,517.9100
2023-05-02 20:00:00,251.6700
2023-05-02 21:00:00,201.3900
2023-05-02 22:00:00,2445.7700
2023-05-02 23:00:00,1483.6900
2023-05-03 00:00:00,631.8600
2023-05-03 01:00:00,486.2400
2023-05-03 02:00:00,650.6000
